city,cnty,id,lat,lon,prov
甘南,中国,CN101050204,48.060000,123.687000,黑龙江
富裕,中国,CN101050205,47.480000,124.290000,黑龙江
依安,中国,CN101050206,47.540000,125.180000,黑龙江
拜泉,中国,CN101050207,47.588000,126.028000,黑龙江
克山,中国,CN101050208,48.204000,125.659000,黑龙江
克东,中国,CN101050209,47.997000,126.334000,黑龙江
泰来,中国,CN101050210,46.676000,123.496000,黑龙江
牡丹江,中国,CN101050301,44.579000,129.611000,黑龙江
海林,中国,CN101050302,44.908000,129.088000,黑龙江
穆棱,中国,CN101050303,44.475000,130.356000,黑龙江
林口,中国,CN101050304,45.315000,130.031000,黑龙江
绥芬河,中国,CN101050305,44.414000,131.081000,黑龙江
宁安,中国,CN101050306,44.200000,129.280000,黑龙江
东宁,中国,CN101050307,44.124000,130.813000,黑龙江
佳木斯,中国,CN101050401,46.796000,130.364000,黑龙江
汤原,中国,CN101050402,46.937000,130.237000,黑龙江
抚远,中国,CN101050403,47.938000,134.380000,黑龙江
桦川,中国,CN101050404,46.880000,130.667000,黑龙江
桦南,中国,CN101050405,46.283000,130.595000,黑龙江
同江,中国,CN101050406,47.390000,132.300000,黑龙江
富锦,中国,CN101050407,47.190000,132.433000,黑龙江
绥化,中国,CN101050501,46.632000,126.991000,黑龙江
肇东,中国,CN101050502,45.965000,125.839000,黑龙江
安达,中国,CN101050503,46.520000,125.393000,黑龙江
海伦,中国,CN101050504,47.416000,126.987000,黑龙江
明水,中国,CN101050505,47.198000,125.865000,黑龙江
望奎,中国,CN101050506,46.837000,126.575000,黑龙江
兰西,中国,CN101050507,46.150000,126.160000,黑龙江
青冈,中国,CN101050508,46.799000,125.844000,黑龙江
庆安,中国,CN101050509,46.530000,127.290000,黑龙江
绥棱,中国,CN101050510,47.571000,127.656000,黑龙江
黑河,中国,CN101050601,50.246000,127.488000,黑龙江
嫩江,中国,CN101050602,49.852000,125.782000,黑龙江
孙吴,中国,CN101050603,49.333000,127.334000,黑龙江
逊克,中国,CN101050604,49.350000,128.280000,黑龙江
五大连池,中国,CN101050605,48.725000,126.203000,黑龙江
北安,中国,CN101050606,48.170000,126.310000,黑龙江
大兴安岭,中国,CN101050701,51.898000,124.815000,黑龙江
塔河,中国,CN101050702,52.749000,124.569000,黑龙江
漠河,中国,CN101050703,52.903000,122.731000,黑龙江
呼玛,中国,CN101050704,51.898000,124.815000,黑龙江
呼中,中国,CN101050705,52.030000,123.400000,黑龙江
新林,中国,CN101050706,51.420000,124.200000,黑龙江
加格达奇,中国,CN101050708,50.400000,124.120000,黑龙江
伊春,中国,CN101050801,47.005000,128.283000,黑龙江
乌伊岭,中国,CN101050802,48.340000,129.260000,黑龙江
五营,中国,CN101050803,48.070000,129.150000,黑龙江
铁力,中国,CN101050804,46.968000,128.514000,黑龙江
嘉荫,中国,CN101050805,48.787000,129.965000,黑龙江
大庆,中国,CN101050901,46.593000,125.016000,黑龙江
林甸,中国,CN101050902,47.148000,124.818000,黑龙江
肇州,中国,CN101050903,45.899000,125.291000,黑龙江
肇源,中国,CN101050904,45.300000,125.050000,黑龙江
杜尔伯特,中国,CN101050905,46.830000,124.420000,黑龙江
七台河,中国,CN101051002,45.955000,130.855000,黑龙江
勃利,中国,CN101051003,45.750000,130.580000,黑龙江
鸡西,中国,CN101051101,45.282000,130.970000,黑龙江
虎林,中国,CN101051102,45.999000,133.042000,黑龙江
密山,中国,CN101051103,45.467000,132.190000,黑龙江
鸡东,中国,CN101051104,45.269000,131.182000,黑龙江
鹤岗,中国,CN101051201,47.326000,130.279000,黑龙江
绥滨,中国,CN101051202,47.459000,131.821000,黑龙江
萝北,中国,CN101051203,47.778000,130.853000,黑龙江
双鸭山,中国,CN101051301,46.629000,131.147000,黑龙江
集贤,中国,CN101051302,46.823000,131.145000,黑龙江
宝清,中国,CN101051303,46.342000,132.373000,黑龙江
饶河,中国,CN101051304,46.480000,134,黑龙江
友谊,中国,CN101051305,46.782000,131.800000,黑龙江
长春,中国,CN101060101,43.871000,125.324000,吉林
农安,中国,CN101060102,44.250000,125.100000,吉林
德惠,中国,CN101060103,43.758000,125.312000,吉林
九台,中国,CN101060104,44.184000,125.960000,吉林
榆树,中国,CN101060105,44.500000,126.320000,吉林
双阳,中国,CN101060106,43.600000,125.726000,吉林
吉林,中国,CN101060201,43.850000,126.567000,吉林
舒兰,中国,CN101060202,44.300000,127.077000,吉林
永吉,中国,CN101060203,43.420000,126.310000,吉林
蛟河,中国,CN101060204,43.681000,127.332000,吉林
磐石,中国,CN101060205,43.061000,126.156000,吉林
桦甸,中国,CN101060206,43.024000,127.001000,吉林
延吉,中国,CN101060301,42.907000,129.512000,吉林
敦化,中国,CN101060302,43.607000,128.340000,吉林
安图,中国,CN101060303,42.706000,128.490000,吉林
汪清,中国,CN101060304,43.580000,130.006000,吉林
和龙,中国,CN101060305,42.474000,128.894000,吉林
龙井,中国,CN101060307,42.886000,129.371000,吉林
珲春,中国,CN101060308,42.540000,130.170000,吉林
图们,中国,CN101060309,43.005000,129.762000,吉林
四平,中国,CN101060401,43.161000,124.365000,吉林
双辽,中国,CN101060402,43.732000,123.697000,吉林
梨树,中国,CN101060403,43.296000,124.321000,吉林
公主岭,中国,CN101060404,43.655000,124.978000,吉林
伊通,中国,CN101060405,43.210000,125.170000,吉林
通化,中国,CN101060501,41.721000,125.929000,吉林
化德,中国,CN101080403,41.955000,114.178000,内蒙古
商都,中国,CN101080404,41.726000,113.698000,内蒙古
兴和,中国,CN101080406,40.530000,113.520000,内蒙古
凉城,中国,CN101080407,40.503000,112.527000,内蒙古
察右前旗,中国,CN101080408,40.480000,113.130000,内蒙古
察右中旗,中国,CN101080409,41.160000,112.370000,内蒙古
察右后旗,中国,CN101080410,41.270000,113.110000,内蒙古
四子王旗,中国,CN101080411,41.320000,111.410000,内蒙古
丰镇,中国,CN101080412,40.559000,113.292000,内蒙古
通辽,中国,CN101080501,43.656000,122.340000,内蒙古
舍伯吐,中国,CN101080502,44.020000,122.010000,内蒙古
科左中旗,中国,CN101080503,44.080000,123.180000,内蒙古
科左后旗,中国,CN101080504,42.580000,122.210000,内蒙古
青龙山,中国,CN101080505,42.240000,121.040000,内蒙古
开鲁,中国,CN101080506,43.721000,121.138000,内蒙古
库伦,中国,CN101080507,42.440000,121.470000,内蒙古
奈曼,中国,CN101080508,42.894000,120.949000,内蒙古
扎鲁特,中国,CN101080509,44.340000,120.540000,内蒙古
巴雅尔吐胡硕,中国,CN101080510,44.530000,121.490000,内蒙古
霍林郭勒,中国,CN101080511,45.040000,120.200000,内蒙古
赤峰,中国,CN101080601,42.261000,118.952000,内蒙古
阿鲁旗,中国,CN101080603,43.530000,120.030000,内蒙古
浩尔吐,中国,CN101080604,44.270000,119.180000,内蒙古
巴林左旗,中国,CN101080605,43.590000,119.240000,内蒙古
巴林右旗,中国,CN101080606,43.320000,118.390000,内蒙古
林西,中国,CN101080607,43.360000,118.040000,内蒙古
克什克腾,中国,CN101080608,43.150000,117.320000,内蒙古
翁牛特,中国,CN101080609,42.570000,119.020000,内蒙古
岗子,中国,CN101080610,42.350000,118.250000,内蒙古
喀喇沁,中国,CN101080611,41.560000,118.420000,内蒙古
八里罕,中国,CN101080612,41.310000,118.450000,内蒙古
宁城,中国,CN101080613,41.580000,118.834000,内蒙古
敖汉,中国,CN101080614,42.354000,120.183000,内蒙古
宝国吐,中国,CN101080615,42.200000,120.420000,内蒙古
鄂尔多斯,中国,CN101080701,39.825000,110.023000,内蒙古
达拉特,中国,CN101080703,40.240000,110.020000,内蒙古
准格尔,中国,CN101080704,39.860000,111.240000,内蒙古
鄂前旗,中国,CN101080705,38.110000,107.290000,内蒙古
河南,中国,CN101080706,37.510000,108.430000,内蒙古
伊克乌素,中国,CN101080707,40.030000,107.510000,内蒙古
鄂托克,中国,CN101080708,39.060000,107.590000,内蒙古
杭锦旗,中国,CN101080709,39.510000,108.440000,内蒙古
乌审旗,中国,CN101080710,38.360000,108.500000,内蒙古
伊金霍洛,中国,CN101080711,39.340000,109.440000,内蒙古
乌审召,中国,CN101080712,39.060000,109.020000,内蒙古
东胜,中国,CN101080713,39.825000,110.023000,内蒙古
临河,中国,CN101080801,40.738000,107.433000,内蒙古
五原,中国,CN101080802,41.060000,108.160000,内蒙古
磴口,中国,CN101080803,40.563000,106.679000,内蒙古
乌前旗,中国,CN101080804,40.440000,108.390000,内蒙古
大佘太,中国,CN101080805,41.010000,109.080000,内蒙古
乌中旗,中国,CN101080806,41.340000,108.310000,内蒙古
乌后旗,中国,CN101080807,41.270000,106.590000,内蒙古
海力素,中国,CN101080808,41.240000,106.240000,内蒙古
那仁宝力格,中国,CN101080809,44.370000,114.090000,内蒙古
杭锦后旗,中国,CN101080810,40.540000,107.080000,内蒙古
锡林浩特,中国,CN101080901,43.560000,116.038000,内蒙古
二连浩特,中国,CN101080903,43.390000,111.580000,内蒙古
阿巴嘎,中国,CN101080904,44.010000,114.570000,内蒙古
苏左旗,中国,CN101080906,43.520000,113.380000,内蒙古
苏右旗,中国,CN101080907,42.450000,112.390000,内蒙古
朱日和,中国,CN101080908,42.240000,112.540000,内蒙古
东乌旗,中国,CN101080909,45.310000,116.580000,内蒙古
西乌旗,中国,CN101080910,44.350000,117.360000,内蒙古
太仆寺,中国,CN101080911,41.530000,115.160000,内蒙古
镶黄旗,中国,CN101080912,42.140000,113.500000,内蒙古
正镶白旗,中国,CN101080913,42.574000,114.932000,内蒙古
正蓝旗,中国,CN101080914,42.150000,115.590000,内蒙古
多伦,中国,CN101080915,42.222000,116.422000,内蒙古
博克图,中国,CN101080916,48.460000,121.550000,内蒙古
乌拉盖,中国,CN101080917,45.430000,118.480000,内蒙古
海拉尔,中国,CN101081001,49.282000,120.053000,内蒙古
小二沟,中国,CN101081002,49.120000,123.430000,内蒙古
阿荣旗,中国,CN101081003,48.617000,123.155000,内蒙古
莫力达瓦,中国,CN101081004,48.280000,124.290000,内蒙古
鄂伦春旗,中国,CN101081005,50.350000,123.440000,内蒙古
鄂温克旗,中国,CN101081006,49.090000,119.450000,内蒙古
陈旗,中国,CN101081007,49.190000,119.260000,内蒙古
新左旗,中国,CN101081008,48.130000,118.160000,内蒙古
新右旗,中国,CN101081009,48.400000,116.490000,内蒙古
满洲里,中国,CN101081010,49.481000,117.539000,内蒙古
牙克石,中国,CN101081011,49.274000,121.474000,内蒙古
扎兰屯,中国,CN101081012,48,122.440000,内蒙古
额尔古纳,中国,CN101081014,50.150000,120.110000,内蒙古
根河,中国,CN101081015,50.470000,121.310000,内蒙古
图里河,中国,CN101081016,50.290000,121.410000,内蒙古
乌兰浩特,中国,CN101081101,46.068000,122.071000,内蒙古
高力板,中国,CN101081102,47.100000,119.570000,内蒙古
阿尔山,中国,CN101081103,45.030000,121.280000,内蒙古
科右中旗,中国,CN101081104,46.430000,122.050000,内蒙古
胡尔勒,中国,CN101081105,46.430000,122.540000,内蒙古
扎赉特,中国,CN101081106,46.360000,121.130000,内蒙古
索伦,中国,CN101081107,45.632000,121.449000,内蒙古
突泉,中国,CN101081108,45.530000,119.670000,内蒙古
科右前旗,中国,CN101081109,46.063000,122.069000,内蒙古
阿左旗,中国,CN101081201,39.641000,105.111000,内蒙古
阿右旗,中国,CN101081202,39.130000,101.410000,内蒙古
额济纳,中国,CN101081203,41.570000,101.040000,内蒙古
拐子湖,中国,CN101081204,41.220000,102.220000,内蒙古
吉兰太,中国,CN101081205,39.470000,105.450000,内蒙古
榆次,中国,CN101100402,37.636000,112.840000,山西
榆社,中国,CN101100403,37.135000,112.927000,山西
左权,中国,CN101100404,37.010000,113.443000,山西
和顺,中国,CN101100405,37.323000,113.500000,山西
昔阳,中国,CN101100406,37.360000,113.420000,山西
寿阳,中国,CN101100407,37.816000,113.103000,山西
太谷,中国,CN101100408,37.385000,112.764000,山西
祁县,中国,CN101100409,37.210000,112.210000,山西
平遥,中国,CN101100410,37.110000,112.130000,山西
灵石,中国,CN101100411,36.824000,111.704000,山西
介休,中国,CN101100412,37.023000,111.949000,山西
长治,中国,CN101100501,36.187000,113.103000,山西
黎城,中国,CN101100502,36.641000,113.378000,山西
屯留,中国,CN101100503,36.348000,112.740000,山西
潞城,中国,CN101100504,36.367000,113.234000,山西
襄垣,中国,CN101100505,36.310000,113.020000,山西
平顺,中国,CN101100506,36.205000,113.460000,山西
武乡,中国,CN101100507,36.893000,113.158000,山西
沁县,中国,CN101100508,36.460000,112.410000,山西
长子,中国,CN101100509,36.092000,112.742000,山西
沁源,中国,CN101100510,36.678000,112.257000,山西
壶关,中国,CN101100511,36.021000,113.388000,山西
晋城,中国,CN101100601,35.502000,112.826000,山西
沁水,中国,CN101100602,35.726000,112.358000,山西
阳城,中国,CN101100603,35.451000,112.325000,山西
陵川,中国,CN101100604,35.470000,113.160000,山西
高平,中国,CN101100605,35.821000,112.934000,山西
泽州,中国,CN101100606,35.466000,112.794000,山西
临汾,中国,CN101100701,36.116000,111.449000,山西
曲沃,中国,CN101100702,35.713000,111.484000,山西
永和,中国,CN101100703,36.728000,110.605000,山西
隰县,中国,CN101100704,36.420000,110.570000,山西
大宁,中国,CN101100705,36.442000,110.740000,山西
吉县,中国,CN101100706,36.100000,110.600000,山西
襄汾,中国,CN101100707,35.530000,111.250000,山西
蒲县,中国,CN101100708,36.240000,111.060000,山西
汾西,中国,CN101100709,36.629000,111.454000,山西
洪洞,中国,CN101100710,36.324000,111.616000,山西
霍州,中国,CN101100711,36.580000,111.832000,山西
乡宁,中国,CN101100712,35.580000,110.510000,山西
翼城,中国,CN101100713,35.440000,111.420000,山西
侯马,中国,CN101100714,35.618000,111.358000,山西
浮山,中国,CN101100715,35.965000,111.896000,山西
安泽,中国,CN101100716,36.199000,112.286000,山西
古县,中国,CN101100717,36.160000,111.550000,山西
运城,中国,CN101100801,35.106000,110.954000,山西
临猗,中国,CN101100802,35.090000,110.430000,山西
稷山,中国,CN101100803,35.602000,110.954000,山西
万荣,中国,CN101100804,35.385000,110.708000,山西
河津,中国,CN101100805,35.631000,110.690000,山西
新绛,中国,CN101100806,35.370000,111.130000,山西
绛县,中国,CN101100807,35.310000,111.340000,山西
闻喜,中国,CN101100808,35.373000,111.314000,山西
垣曲,中国,CN101100809,35.212000,111.786000,山西
永济,中国,CN101100810,34.530000,110.270000,山西
芮城,中国,CN101100811,34.694000,110.694000,山西
夏县,中国,CN101100812,35.100000,111.140000,山西
平陆,中国,CN101100813,34.863000,111.259000,山西
朔州,中国,CN101100901,39.315000,112.417000,山西
平鲁,中国,CN101100902,34.863000,111.259000,山西
山阴,中国,CN101100903,39.474000,112.748000,山西
右玉,中国,CN101100904,39.995000,112.370000,山西
应县,中国,CN101100905,39.340000,113.100000,山西
怀仁,中国,CN101100906,39.780000,113.094000,山西
忻州,中国,CN101101001,38.442000,112.612000,山西
定襄,中国,CN101101002,38.496000,113.013000,山西
五台县,中国,CN101101003,38.500000,113.220000,山西
河曲,中国,CN101101004,39.175000,111.358000,山西
偏关,中国,CN101101005,39.437000,111.681000,山西
神池,中国,CN101101006,39.164000,112.002000,山西
宁武,中国,CN101101007,38.829000,112.228000,山西
代县,中国,CN101101008,39.010000,112.540000,山西
繁峙,中国,CN101101009,39.200000,113.550000,山西
五台山,中国,CN101101010,39.020000,113.320000,山西
保德,中国,CN101101011,39.010000,111.050000,山西
静乐,中国,CN101101012,38.407000,112.025000,山西
岢岚,中国,CN101101013,38.730000,111.540000,山西
五寨,中国,CN101101014,38.982000,111.737000,山西
原平,中国,CN101101015,38.866000,112.682000,山西
吕梁,中国,CN101101100,37.541000,111.269000,山西
离石,中国,CN101101101,37.541000,111.269000,山西
临县,中国,CN101101102,37.580000,111,山西
兴县,中国,CN101101103,38.280000,111.080000,山西
岚县,中国,CN101101104,38.170000,111.390000,山西
柳林,中国,CN101101105,37.392000,110.858000,山西
石楼,中国,CN101101106,37.062000,110.733000,山西
方山,中国,CN101101107,37.898000,111.308000,山西
交口,中国,CN101101108,36.973000,111.308000,山西
中阳,中国,CN101101109,37.265000,111.162000,山西
孝义,中国,CN101101110,37.090000,111.450000,山西
